fight_id,event_name,fight_date,weight_class,winner,win_method,detail,round,end_time,referee,city,state,country,title_bout
154,UFC - Ultimate Japan,"December 21, 1997",Ultimate Japan Heavyweight Tournament Title Bout,Kazushi Sakuraba,Submission,Armbar From Side Control,1,3:44,John McCarthy,Yokohama,Kanagawa,Japan,True
155,UFC - Ultimate Japan,"December 21, 1997",UFC Heavyweight Title Bout,Randy Couture,Decision - Majority,N/A,3,3:00,John McCarthy,Yokohama,Kanagawa,Japan,True
156,UFC 16: Battle in the Bayou,"March 13, 1998",Lightweight Bout,Laverne Clark,KO/TKO,to,1,1:15,John McCarthy,New Orleans,Louisiana,USA,False
157,UFC 16: Battle in the Bayou,"March 13, 1998",Lightweight Bout,Chris Brennan,Submission,Armbar,1,1:20,John McCarthy,New Orleans,Louisiana,USA,False
158,UFC 16: Battle in the Bayou,"March 13, 1998",Lightweight Bout,Mikey Burnett,KO/TKO,Punches to Head At Distance,1,9:45,Joe Hamilton,New Orleans,Louisiana,USA,False
159,UFC 16: Battle in the Bayou,"March 13, 1998",Lightweight Bout,Pat Miletich,Decision - Split,N/A,2,3:00,Joe Hamilton,New Orleans,Louisiana,USA,False
160,UFC 16: Battle in the Bayou,"March 13, 1998",Middleweight Bout,Jerry Bohlander,Submission,"Armbar From Bottom Guard
      Technical Submission",1,10:23,John McCarthy,New Orleans,Louisiana,USA,False
161,UFC 16: Battle in the Bayou,"March 13, 1998",Lightweight Bout,Pat Miletich,Submission,Shoulder Choke From Half Guard,1,9:02,John McCarthy,New Orleans,Louisiana,USA,False
162,UFC 16: Battle in the Bayou,"March 13, 1998",Heavyweight Bout,Tsuyoshi Kohsaka,Decision - Unanimous,N/A,2,3:00,John McCarthy,New Orleans,Louisiana,USA,False
163,UFC 16: Battle in the Bayou,"March 13, 1998",UFC Light Heavyweight Title Bout,Frank Shamrock,KO/TKO,Slam to   On Ground,1,0:22,John McCarthy,New Orleans,Louisiana,USA,True
164,UFC 17: Redemption,"May 15, 1998",Middleweight Bout,Chuck Liddell,Decision - Unanimous,N/A,1,12:00,Joe Hamilton,Mobile,Alabama,USA,False
165,UFC 17: Redemption,"May 15, 1998",Heavyweight Bout,Andre Roberts,Decision - Unanimous,N/A,2,3:00,John McCarthy,Mobile,Alabama,USA,False
166,UFC 17: Redemption,"May 15, 1998",Middleweight Bout,Dan Henderson,Decision - Unanimous,N/A,2,3:00,Joe Hamilton,Mobile,Alabama,USA,False
167,UFC 17: Redemption,"May 15, 1998",Middleweight Bout,Carlos Newton,Submission,Triangle Choke From Bottom Guard,1,0:52,Joe Hamilton,Mobile,Alabama,USA,False
168,UFC 17: Redemption,"May 15, 1998",Heavyweight Bout,Mike van Arsdale,Submission,Keylock From Side Control,1,11:01,John McCarthy,Mobile,Alabama,USA,False
169,UFC 17: Redemption,"May 15, 1998",Heavyweight Bout,David Abbott,KO/TKO,Punches to Head On Ground,1,0:43,John McCarthy,Mobile,Alabama,USA,False
170,UFC 17: Redemption,"May 15, 1998",UFC 17 Middleweight Tournament Title Bout,Dan Henderson,Decision - Split,N/A,2,3:00,John McCarthy,Mobile,Alabama,USA,True
171,UFC 17: Redemption,"May 15, 1998",Heavyweight Bout,Pete Williams,KO/TKO,Kick to Head At Distance,2,0:38,John McCarthy,Mobile,Alabama,USA,False
172,UFC 17: Redemption,"May 15, 1998",UFC Light Heavyweight Title Bout,Frank Shamrock,Submission,Kneebar From Bottom Back Control,2,1:28,John McCarthy,Mobile,Alabama,USA,True
173,UFC - Ultimate Brazil,"October 16, 1998",Lightweight Bout,Cesar Marscucci,KO/TKO,to,1,10:27,John McCarthy,Sao Paulo,,Brazil,False
174,UFC - Ultimate Brazil,"October 16, 1998",Middleweight Bout,Tulio Palhares,KO/TKO,Punches to Head From Mount,1,9:00,John McCarthy,Sao Paulo,,Brazil,False
175,UFC - Ultimate Brazil,"October 16, 1998",Middleweight Bout,Ebenezer Fontes Braga,Submission,Guillotine Choke Standing,1,3:27,John McCarthy,Sao Paulo,,Brazil,False
176,UFC - Ultimate Brazil,"October 16, 1998",Heavyweight Bout,Tsuyoshi Kohsaka,Decision - Unanimous,N/A,2,3:00,John McCarthy,Sao Paulo,,Brazil,False
177,UFC - Ultimate Brazil,"October 16, 1998",UFC Welterweight Title Bout,Pat Miletich,Decision - Split,N/A,3,3:00,John McCarthy,Sao Paulo,,Brazil,True
178,UFC - Ultimate Brazil,"October 16, 1998",Heavyweight Bout,Pedro Rizzo,KO/TKO,Punch to Head At Distance,1,8:07,John McCarthy,Sao Paulo,,Brazil,False
179,UFC - Ultimate Brazil,"October 16, 1998",Middleweight Bout,Vitor Belfort,KO/TKO,Punches to Head At Distance,1,0:44,John McCarthy,Sao Paulo,,Brazil,False
180,UFC - Ultimate Brazil,"October 16, 1998",UFC Light Heavyweight Title Bout,Frank Shamrock,Submission,Neck Crank From Guard,1,7:40,John McCarthy,Sao Paulo,,Brazil,True
181,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Lightweight Bout,Laverne Clark,KO/TKO,"Punches to Head From Guard
      Submission to Strikes",1,6:52,Tony Mullinax,New Orleans,Louisiana,USA,False
182,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Middleweight Bout,Evan Tanner,Submission,Rear Naked Choke,1,7:57,John McCarthy,New Orleans,Louisiana,USA,False
183,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Lightweight Bout,Mikey Burnett,Decision - Unanimous,N/A,2,3:00,Tony Mullinax,New Orleans,Louisiana,USA,False
184,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Middleweight Bout,Tito Ortiz,TKO - Doctor's Stoppage,Facial Cut,2,2:31,John McCarthy,New Orleans,Louisiana,USA,False
185,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Heavyweight Bout,Pedro Rizzo,Decision - Split,N/A,2,3:00,John McCarthy,New Orleans,Louisiana,USA,False
186,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",UFC Welterweight Title Bout,Pat Miletich,Decision - Unanimous,N/A,3,3:00,John McCarthy,New Orleans,Louisiana,USA,True
187,UFC 18: The Road to the Heavyweight Title,"January 08, 1999",Heavyweight Bout,Bas Rutten,KO/TKO,Punches to Head At Distance,2,2:15,John McCarthy,New Orleans,Louisiana,USA,False
188,UFC 19: Ultimate Young Guns,"March 05, 1999",Heavyweight Bout,Sione Latu,TKO - Doctor's Stoppage,Facial Cuts,1,10:01,Tony Mullinax,Bay St. Louis,Mississippi,USA,False
189,UFC 19: Ultimate Young Guns,"March 05, 1999",Heavyweight Bout,Pete Williams,Submission,Kneebar From Half Guard,1,1:56,Tony Mullinax,Bay St. Louis,Mississippi,USA,False
190,UFC 19: Ultimate Young Guns,"March 05, 1999",Middleweight Bout,Evan Tanner,KO/TKO,Elbows to Head From Mount,1,2:58,John McCarthy,Bay St. Louis,Mississippi,USA,False
191,UFC 19: Ultimate Young Guns,"March 05, 1999",Heavyweight Bout,Kevin Randleman,Decision - Unanimous,N/A,2,3:00,John McCarthy,Bay St. Louis,Mississippi,USA,False
192,UFC 19: Ultimate Young Guns,"March 05, 1999",Middleweight Bout,Jeremy Horn,Submission,"Arm Triangle From Half Guard
      Technical Submission",1,12:00,John McCarthy,Bay St. Louis,Mississippi,USA,False
193,UFC 19: Ultimate Young Guns,"March 05, 1999",Heavyweight Bout,Gary Goodridge,KO/TKO,"Punches to Head At Distance
      Submission to Strikes",1,0:43,John McCarthy,Bay St. Louis,Mississippi,USA,False
194,UFC 19: Ultimate Young Guns,"March 05, 1999",Middleweight Bout,Tito Ortiz,KO/TKO,Punches to Head On Ground,1,9:56,John McCarthy,Bay St. Louis,Mississippi,USA,False
195,UFC 20: Battle for the Gold,"May 07, 1999",Heavyweight Bout,Ron Waterman,KO/TKO,Punches to Head From Half Guard,1,0:28,John McCarthy,Birmingham,Alabama,USA,False
196,UFC 20: Battle for the Gold,"May 07, 1999",Lightweight Bout,Laverne Clark,TKO - Doctor's Stoppage,Facial Cut,1,1:21,Mario Yamasaki,Birmingham,Alabama,USA,False
197,UFC 20: Battle for the Gold,"May 07, 1999",Lightweight Bout,Marcelo Mello,KO/TKO,Elbows to Head From Back Control,1,1:23,John McCarthy,Birmingham,Alabama,USA,False
198,UFC 20: Battle for the Gold,"May 07, 1999",Middleweight Bout,Wanderlei Silva,KO/TKO,Knees to Head In Clinch,1,2:53,Mario Yamasaki,Birmingham,Alabama,USA,False
199,UFC 20: Battle for the Gold,"May 07, 1999",Heavyweight Bout,Pete Williams,Submission,Armbar From Bottom Guard,1,6:28,John McCarthy,Birmingham,Alabama,USA,False
200,UFC 20: Battle for the Gold,"May 07, 1999",Heavyweight Bout,Pedro Rizzo,KO/TKO,Punch to Head At Distance,1,4:30,John McCarthy,Birmingham,Alabama,USA,False
201,UFC 20: Battle for the Gold,"May 07, 1999",UFC Heavyweight Title Bout,Bas Rutten,Decision - Split,N/A,3,3:00,John McCarthy,Birmingham,Alabama,USA,True
202,UFC 21: Return of the Champions,"July 16, 1999",Heavyweight Bout,Travis Fulton,Decision - Unanimous,N/A,2,5:00,John McCarthy,Cedar Rapids,Iowa,USA,False
203,UFC 21: Return of the Champions,"July 16, 1999",Heavyweight Bout,Andre Roberts,KO/TKO,Punch to Head At Distance,1,2:51,John McCarthy,Cedar Rapids,Iowa,USA,False
204,UFC 21: Return of the Champions,"July 16, 1999",Middleweight Bout,Eugene Jackson,KO/TKO,Punch to Head At Distance,2,1:19,John McCarthy,Cedar Rapids,Iowa,USA,False
205,UFC 21: Return of the Champions,"July 16, 1999",Heavyweight Bout,Tsuyoshi Kohsaka,KO/TKO,"to    
      Corner Stoppage",2,5:00,John McCarthy,Cedar Rapids,Iowa,USA,False
206,UFC 21: Return of the Champions,"July 16, 1999",Middleweight Bout,Paul Jones,Submission,Rear Naked Choke,1,4:20,Mario Yamasaki,Cedar Rapids,Iowa,USA,False
207,UFC 21: Return of the Champions,"July 16, 1999",Middleweight Bout,Jeremy Horn,KO/TKO,Elbows to Head From Mount,1,4:41,Mario Yamasaki,Cedar Rapids,Iowa,USA,False
208,UFC 21: Return of the Champions,"July 16, 1999",UFC Welterweight Title Bout,Pat Miletich,TKO - Doctor's Stoppage,Facial Cut,2,1:34,John McCarthy,Cedar Rapids,Iowa,USA,True
209,UFC 21: Return of the Champions,"July 16, 1999",Heavyweight Bout,Maurice Smith,KO/TKO,"to    
      Knee Injury",1,5:00,John McCarthy,Cedar Rapids,Iowa,USA,False
210,UFC 22: Only One Can be Champion,"September 24, 1999",Lightweight Bout,Draw,Decision - Majority,N/A,2,5:00,,Lake Charles,Louisiana,USA,False
211,UFC 22: Only One Can be Champion,"September 24, 1999",Middleweight Bout,John Lewis,KO/TKO,"to    
      Corner Stoppage",3,0:13,John McCarthy,Lake Charles,Louisiana,USA,False
212,UFC 22: Only One Can be Champion,"September 24, 1999",Lightweight Bout,Matt Hughes,Decision - Unanimous,N/A,3,5:00,John McCarthy,Lake Charles,Louisiana,USA,False
213,UFC 22: Only One Can be Champion,"September 24, 1999",Middleweight Bout,Chuck Liddell,TKO - Doctor's Stoppage,Facial Cut,1,3:53,John McCarthy,Lake Charles,Louisiana,USA,False
214,UFC 22: Only One Can be Champion,"September 24, 1999",Heavyweight Bout,Brad Kohler,KO/TKO,Punch to Head At Distance,1,0:30,John McCarthy,Lake Charles,Louisiana,USA,False
215,UFC 22: Only One Can be Champion,"September 24, 1999",Heavyweight Bout,Jeremy Horn,Submission,Armbar From Bottom Guard,1,2:08,John McCarthy,Lake Charles,Louisiana,USA,False
216,UFC 22: Only One Can be Champion,"September 24, 1999",Heavyweight Bout,Draw,Decision - Unanimous,N/A,3,5:00,John McCarthy,Lake Charles,Louisiana,USA,False
217,UFC 22: Only One Can be Champion,"September 24, 1999",UFC Light Heavyweight Title Bout,Frank Shamrock,KO/TKO,"Punches to Head On Ground
      Submission to Strikes",4,4:42,John McCarthy,Lake Charles,Louisiana,USA,True
218,UFC 23: Ultimate Japan 2,"November 19, 1999",Open Weight Bout,Katsuhisa Fujii,KO/TKO,Punches to Head At Distance,2,3:12,Mario Yamasaki,Chiba,,Japan,False
219,UFC 23: Ultimate Japan 2,"November 19, 1999",Open Weight Bout,Kenichi Yamamoto,Decision - Unanimous,N/A,3,5:00,Mario Yamasaki,Chiba,,Japan,False
220,UFC 23: Ultimate Japan 2,"November 19, 1999",Middleweight Bout,Eugene Jackson,KO/TKO,Punch to Head At Distance,3,3:12,John McCarthy,Chiba,,Japan,False
221,UFC 23: Ultimate Japan 2,"November 19, 1999",Middleweight Bout,Joe Slick,KO/TKO,"to    
      Knee Injury",1,1:28,John McCarthy,Chiba,,Japan,False
222,UFC 23: Ultimate Japan 2,"November 19, 1999",Ultimate Japan 2 Heavyweight Tournament Title Bout,Kenichi Yamamoto,Submission,Kneebar From Bottom Guard,2,4:15,John McCarthy,Chiba,,Japan,True
223,UFC 23: Ultimate Japan 2,"November 19, 1999",Heavyweight Bout,Pedro Rizzo,KO/TKO,Punch to Head On Ground,3,1:17,John McCarthy,Chiba,,Japan,False
224,UFC 23: Ultimate Japan 2,"November 19, 1999",UFC Heavyweight Title Bout,Kevin Randleman,Decision - Unanimous,N/A,5,5:00,John McCarthy,Chiba,,Japan,True
225,UFC 24: First Defense,"March 10, 2000",Lightweight Bout,Shonie Carter,Decision - Unanimous,N/A,2,5:00,Dan Severn,Lake Charles,Louisiana,USA,False
226,UFC 24: First Defense,"March 10, 2000",Heavyweight Bout,Scott Adams,Submission,Heel Hook On Ground,1,3:09,Dan Severn,Lake Charles,Louisiana,USA,False
227,UFC 24: First Defense,"March 10, 2000",Lightweight Bout,Jens Pulver,KO/TKO,Punches to Head From Mount,2,2:41,John McCarthy,Lake Charles,Louisiana,USA,False
228,UFC 24: First Defense,"March 10, 2000",Lightweight Bout,Bob Cook,Submission,Rear Naked Choke,2,1:29,John McCarthy,Lake Charles,Louisiana,USA,False
229,UFC 24: First Defense,"March 10, 2000",Lightweight Bout,Dave Menne,Decision - Unanimous,N/A,3,5:00,John McCarthy,Lake Charles,Louisiana,USA,False
230,UFC 24: First Defense,"March 10, 2000",Middleweight Bout,Lance Gibson,KO/TKO,Knee to Head In Clinch,3,3:35,John McCarthy,Lake Charles,Louisiana,USA,False
231,UFC 24: First Defense,"March 10, 2000",Heavyweight Bout,Tedd Williams,KO/TKO,Punch to Head At Distance,1,3:23,John McCarthy,Lake Charles,Louisiana,USA,False
232,UFC 25: Ultimate Japan 3,"April 14, 2000",Lightweight Bout,Laverne Clark,Decision - Majority,N/A,3,5:00,John McCarthy,Tokyo,,Japan,False
233,UFC 25: Ultimate Japan 3,"April 14, 2000",Middleweight Bout,Ikuhisa Minowa,TKO - Doctor's Stoppage,Scalp Cut,3,1:54,John McCarthy,Tokyo,,Japan,False
234,UFC 25: Ultimate Japan 3,"April 14, 2000",Heavyweight Bout,Ron Waterman,Decision - Unanimous,N/A,3,5:00,John McCarthy,Tokyo,,Japan,False
235,UFC 25: Ultimate Japan 3,"April 14, 2000",Middleweight Bout,Sanae Kikuta,Submission,Armbar From Half Guard,1,4:38,John McCarthy,Tokyo,,Japan,False
236,UFC 25: Ultimate Japan 3,"April 14, 2000",Middleweight Bout,Murilo Bustamante,Submission,Arm Triangle From Side Control,2,0:31,John McCarthy,Tokyo,,Japan,False
237,UFC 25: Ultimate Japan 3,"April 14, 2000",UFC Light Heavyweight Title Bout,Tito Ortiz,Decision - Unanimous,47 - 49.46 - 49.46 - 49.,5,5:00,John McCarthy,Tokyo,,Japan,True
238,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Welterweight Bout,Shonie Carter,Decision - Unanimous,N/A,2,5:00,John McCarthy,Cedar Rapids,Iowa,USA,False
239,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Heavyweight Bout,Ian Freeman,KO/TKO,"Knees to Head On Ground
      Submission to Strikes",2,2:13,John McCarthy,Cedar Rapids,Iowa,USA,False
240,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Lightweight Bout,Jens Pulver,Decision - Unanimous,N/A,3,5:00,Mario Yamasaki,Cedar Rapids,Iowa,USA,False
241,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Welterweight Bout,Matt Hughes,TKO - Doctor's Stoppage,Facial Cut,1,4:34,Mario Yamasaki,Cedar Rapids,Iowa,USA,False
242,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Middleweight Bout,Amaury Bitetti,DQ,Kicking with Shoes by Andrade,2,0:43,John McCarthy,Cedar Rapids,Iowa,USA,False
243,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",UFC Welterweight Title Bout,Pat Miletich,Submission,Armbar From Mount,2,1:43,John McCarthy,Cedar Rapids,Iowa,USA,True
244,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",Middleweight Bout,Tyrone Roberts,Decision - Unanimous,N/A,3,5:00,John McCarthy,Cedar Rapids,Iowa,USA,False
245,UFC 26: Ultimate Field Of Dreams,"June 09, 2000",UFC Heavyweight Title Bout,Kevin Randleman,Decision - Unanimous,N/A,5,5:00,John McCarthy,Cedar Rapids,Iowa,USA,True
246,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Welterweight Bout,Draw,Decision - Unanimous,N/A,2,5:00,Mario Yamasaki,New Orleans,Louisiana,USA,False
247,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Heavyweight Bout,Jeff Monson,Decision - Unanimous,N/A,2,5:00,Mario Yamasaki,New Orleans,Louisiana,USA,False
248,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Heavyweight Bout,Ian Freeman,Decision - Unanimous,N/A,3,5:00,John McCarthy,New Orleans,Louisiana,USA,False
249,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Middleweight Bout,Yuki Kondo,KO/TKO,Flying Knee Head,3,2:28,John McCarthy,New Orleans,Louisiana,USA,False
250,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Welterweight Bout,Fabiano Iha,Submission,Armbar From Side Control,1,1:10,Mario Yamasaki,New Orleans,Louisiana,USA,False
251,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Middleweight Bout,Jeremy Horn,Submission,Armbar From Side Control,1,4:32,Mario Yamasaki,New Orleans,Louisiana,USA,False
252,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Heavyweight Bout,Maurice Smith,Decision - Split,N/A,3,5:00,John McCarthy,New Orleans,Louisiana,USA,False
253,UFC 27: Ultimate Bad Boyz,"September 22, 2000",Heavyweight Bout,Pedro Rizzo,KO/TKO,"Kicks to Leg At Distance
      Submission to Strikes",1,1:33,John McCarthy,New Orleans,Louisiana,USA,False
254,UFC 28: High Stakes,"November 17, 2000",Welterweight Bout,Ben Earwood,Decision - Unanimous,N/A,2,5:00,Mario Yamasaki,Atlantic City,New Jersey,USA,False
255,UFC 28: High Stakes,"November 17, 2000",Middleweight Bout,Mark Hughes,Decision - Unanimous,N/A,2,5:00,Mario Yamasaki,Atlantic City,New Jersey,USA,False
256,UFC 28: High Stakes,"November 17, 2000",Lightweight Bout,Jens Pulver,KO/TKO,Punch to Head At Distance,1,0:15,Mario Yamasaki,Atlantic City,New Jersey,USA,False
257,UFC 28: High Stakes,"November 17, 2000",Heavyweight Bout,Andrei Arlovski,Submission,Armbar On Ground,1,0:55,John McCarthy,Atlantic City,New Jersey,USA,False
258,UFC 28: High Stakes,"November 17, 2000",Super Heavyweight Bout,Josh Barnett,KO/TKO,Elbows to Head From Mount,2,4:34,John McCarthy,Atlantic City,New Jersey,USA,False
259,UFC 28: High Stakes,"November 17, 2000",Heavyweight Bout,Renato Sobral,Decision - Majority,N/A,3,5:00,John McCarthy,Atlantic City,New Jersey,USA,False
260,UFC 28: High Stakes,"November 17, 2000",UFC Heavyweight Title Bout,Randy Couture,KO/TKO,Punches to Head From Mount,3,4:13,John McCarthy,Atlantic City,New Jersey,USA,True
261,UFC 29: Defense of the Belts,"December 16, 2000",Middleweight Bout,Chuck Liddell,Decision - Unanimous,N/A,3,5:00,Mario Yamasaki,Tokyo,,Japan,False
262,UFC 29: Defense of the Belts,"December 16, 2000",Welterweight Bout,Dennis Hallman,Submission,Armbar From Bottom Guard,1,0:20,Mario Yamasaki,Tokyo,,Japan,False
263,UFC 29: Defense of the Belts,"December 16, 2000",Middleweight Bout,Evan Tanner,KO/TKO,Punches to Head From Mount,1,4:58,Mario Yamasaki,Tokyo,,Japan,False
264,UFC 29: Defense of the Belts,"December 16, 2000",Welterweight Bout,Fabiano Iha,KO/TKO,Punches to Head On Ground,1,2:24,John McCarthy,Tokyo,,Japan,False
265,UFC 29: Defense of the Belts,"December 16, 2000",Middleweight Bout,Matt Lindland,KO/TKO,Punches to Head From Mount,1,2:58,John McCarthy,Tokyo,,Japan,False
266,UFC 29: Defense of the Belts,"December 16, 2000",UFC Welterweight Title Bout,Pat Miletich,Submission,Guillotine Choke From Front Headlock,2,1:58,John McCarthy,Tokyo,,Japan,True
267,UFC 29: Defense of the Belts,"December 16, 2000",UFC Light Heavyweight Title Bout,Tito Ortiz,Submission,Neck Crank From Side Control,1,1:52,John McCarthy,Tokyo,,Japan,True
268,UFC 30: Battle on the Boardwalk,"February 23, 2001",Welterweight Bout,Sean Sherk,Submission,"Injury  
      Shoulder Injury",2,4:47,Mason White,Atlantic City,New Jersey,USA,False
269,UFC 30: Battle on the Boardwalk,"February 23, 2001",Middleweight Bout,Phil Baroni,Decision - Unanimous,N/A,2,5:00,Mason White,Atlantic City,New Jersey,USA,False
270,UFC 30: Battle on the Boardwalk,"February 23, 2001",Heavyweight Bout,Draw,Overturned,Failed Drug Test by Hoffman,1,3:27,John McCarthy,Atlantic City,New Jersey,USA,False
271,UFC 30: Battle on the Boardwalk,"February 23, 2001",Heavyweight Bout,Pedro Rizzo,KO/TKO,Punch to Head At Distance,2,4:21,Mario Yamasaki,Atlantic City,New Jersey,USA,False
272,UFC 30: Battle on the Boardwalk,"February 23, 2001",Middleweight Bout,Elvis Sinosic,Submission,Triangle Choke From Bottom Guard,1,2:52,Mario Yamasaki,Atlantic City,New Jersey,USA,False
